Morsken (Söderöra),59.515,19.09,5
Hundskärsknuv (Söderöra),59.5983,19.125,5
Gillinge (Stockholm),59.1083,18.65,5
Mörtöklubb (Mörtö),59.15,18.6167,5
Orrön (Nämdö),59.175,18.7,5
Masskär (Långviksskär),59.195,18.8,5
Lilla Melskär (Söderby),59.2083,18.825,5
Algkobb (Trovill),59.2333,18.8833,5
Osterskär (Trovill),59.2583,18.95,5
Getholmen (Trovill),59.25,18.875,5
Smörasken (Trovill),59.25,18.87,5
Tjärven (Linanäs),59.7917,19.37,5
Langh (Östanå),59.5367,18.5733,5
Hästhomen (Stegesund),59.4167,18.3583,5
Högskar (Trovill),59.295,19.0217,5
Björskärs (Lidingö),59.3667,18.1367,5
Vyborg (Vyborg),60.7149,28.7258,5
Kronshtadt (Kronshtadt),59.9846,29.7556,5
Saint Petersburg (Saint-Petersburg),59.9394,30.3066,5
Swinoujscie (Swinoujscie),53.9167,14.2667,5
Trzybiez (Trzebie?),53.6667,14.5167,5
Szczecin (Szczecin),53.4167,14.55,5
Xiashi Port (T'zu-t'ang-ch'ien),30.363,120.742,5
Jezioro Dabie (D?bie),53.4167,14.6333,5
Dziwnow (Dziwnów Górny),54.0167,14.7333,5
Kolobrzeg (Kolobrzeg),54.1833,15.55,5
Darlowo (Darlowo),54.45,16.3833,5
Ustka (Ustka),54.5833,16.85,5
Wladyslawowo (Wladyslawowo),54.797,18.417,5
Gdynia (Gdynia),54.5333,18.55,5
Gdansk (Gdansk),54.35,18.65,5
Gorki (Górki),54.3667,18.7833,5
Kaliningrad (Kaliningrad),54.6479,19.8674,5
Pionerskiy (Pionerskiy),54.9586,20.2137,5
Ventspils (Ventspils),57.4,21.5333,5
Klaipeda (Klaipeda),55.7,21.1167,5
Liepaja (Liepaja),56.5167,21.0167,5
Pavilosta (Pavilosta),56.8833,21.1833,5
Roja (Roja),57.5,22.8,5
Mersrags (Mersrags),57.3333,23.1333,5
Engure (Engure),57.1667,23.2333,5
Jurmala (Jurmala),56.9833,23.8833,5
Riga (Riga),56.9667,24.1,5
Salacgriva (Salacgriva),57.75,24.35,5
Skulte (Skultesmuiza),57.3167,24.4167,5
Hartebeespoort Dam (Schoemansville),-25.7508,27.8294,5
Sainte Ane (De Quincey Village),-4.60744,55.4967,7
Yacht Club de Porcheville (Département des Yveline,48.9678,1.7786,5
Long  Island  Marina (Brooklyn),-33.5474,151.206,5
Marina Seaport Ijmuiden (IJmuiden),52.4667,4.61667,5
Kröslin (Kröslin),54.1234,13.7579,5
Marina St Vincent (Goolwa),-35.5012,138.241,6
Flensburg (Flensburg),54.8024,9.43052,5
Flevo Marina (Lelystad-Haven),52.5343,5.44467,5
Marina Arturo Stabile (Trapani),38.0133,12.5195,5
Bleu Salento (Lecce),40.0579,17.9845,6
Yachtport SA (Seaforth),-33.0269,17.9606,6
Port de Saint Cyprien (Saint-Cyprien-Plage),42.6203,3.04109,5
Port la Napoule (La Napoule),43.5232,6.94521,5
L´Abri du Beal (La Napoule),43.5357,6.9539,5
Port Inland (La Napoule),43.5428,6.94516,5
Port of Cannes (Cannes),43.5476,7.01494,6
Port Gallice (Juan-les-Pins),43.5625,7.1142,6
Port Vauban (Antibes),43.5867,7.12476,5
Yacht Club Rhone (Poleymieux-au-Mont-d'Or),45.8844,4.81216,5
Port Camille Rayon (Golfe-Juan),43.5644,7.07897,5
Niigata Port (Niigata-shi),37.9578,139.092,5
Kingston Beach Sailing Club (Kingston),-42.9838,147.326,5
Namikata Port (Imabari-shi),34.1123,132.903,5
Elwood Sailing Club (Elwood),-37.891,144.984,5
Port Xavier Colonna (Calvi),42.5654,8.759,6
Marina of Formia (Latina),41.2583,13.6151,5
Heaven´s Quay (Lacco Ameno),40.7535,13.889,5
Sanazzaro Naples (Napoli),40.8317,14.2516,5
Cruising Yacht Club of South Australia (North Have,-34.7931,138.489,6
Boat Service Trapani (Trapani),38.0134,12.5169,5
Porto turistico Marina di Ragusa (Ragusa),36.7812,14.5464,6
Marina di Portorosa (Messina),38.1267,15.1116,5
Marina de Pescara (Pescara),42.4661,14.2349,5
Yacht club Draveil (Juvisy-sur-Orge),48.6916,2.39102,5
Marina di Porto San Giorgio (Ascoli Piceno),43.1674,13.8126,5
Yacht Club L´Ile de France (Département des Yvelin,49.002,1.92066,5
Marina del Cavallino (Venice),45.4837,12.5851,5
Marina di Lio Grando (Venice),45.4547,12.4336,5
Porto turistico di Bisceglie Approdi (Bari),41.2458,16.5067,5
Marina dei Cesari (Provincia di Pesaro e Urbino),43.855,13.0158,5
South Gippsland Yacht Club (Inverloch),-38.6359,145.738,5
Porto Tino Rossi (Ajaccio),41.9189,8.74288,5
Lefkas Harbour (Lefkáda),38.8357,20.7099,5
Skiathos Marina (Skíathos),39.1611,23.4897,5
Samos Marina (Pythagóreion),37.6904,26.9562,5
Palmarina Yalikavak (Yal?kavak),37.1054,27.2842,5
Albatros Marina (Marmaris),36.844,28.2859,5
Setur Ayvalik Marina (Ayvalik),39.3141,26.688,5
HVK R.Y (Uusimaa),60.1809,24.9097,5
Cesme Marina. (Altinyunus),38.3231,26.2999,5
Herzliya Marina (Gelilot),32.1593,34.789,5
Abu Tig Marina (El Gouna),27.4084,33.6777,5
Sydney Wharf Marina (Sydney),-33.8657,151.197,6
Port Esperance (Esperance),-33.8664,121.896,5
Al Bander Hotel&Resort (Halat Umm al Bayd),26.1087,50.6357,5
Emirates Palace Marina (Abu Dhabi),24.4656,54.3116,6
Dubai Creek Golf&Yacht Club (Dubai),25.245,55.3317,5
Marina Bander Al-Rowdha (Muscat),23.5838,58.6077,5
Port Victoria (Victoria),-4.62484,55.4565,5
Port Echuca (Echuca),-36.1165,144.745,5
Macun Port (Macun),19.9587,110.024,5
Ao Po Grand Marina (Ban Huai Chalong),8.06999,98.4448,6
Halden Guest Marina (Skrikebågen),59.1171,11.3853,5
Marina Blu Nautica (Trapani),38.0329,12.8784,5
Hanko Seilerkro (Vikane),59.2111,10.7821,5
Hanko Marina (Vikane),59.2129,10.7912,5
Ostre Viekene (Vikane),59.2084,10.8009,5
Son (Son),59.5252,10.6862,5
Husvikholmen Marina (Drøbak),59.6786,10.6208,5
Akerbrygge (Oslo),59.9073,10.7236,5
KNS - Dronningen (Oslo),59.9156,10.6914,5
Kongen Marina (Oslo),59.9081,10.6997,5
Tisler (Viker),58.9852,10.9576,7
Nedgarden - Sondre Sandoy (Tøfte),59.0159,11.0631,5
Andholmene (Gravningsund),59.021,11.0821,7
Tresvika - Nordre Sandoy (Gravningsund),59.0355,11.0932,7
Tesebukt - Nordre Sandoy (Gravningsund),59.0446,11.097,7
N of Makoy (Dalvik),59.0448,11.1178,7
Tordenskjoldsbukta - Norde Sandoy (Dalvik),59.0503,11.1041,7
Skjaerhalden - S Kirkoy (Skjærhollen),59.0248,11.0409,7
Helleskilen - E Kirkoy (Skjærhollen),59.0376,11.0531,7
Holtekilen - E Kirkoy (Skjærhollen),59.0449,11.0395,7
Urdal - N Kirkoy (Bølingshamn),59.0831,11.039,7
Singloy (Berg),59.1188,11.1263,7
Brattesto - Asmaloy (Spjær),59.0566,10.9194,7
Vikerhavn - Asmaloy (Viker),59.0395,10.9364,7
Storengkilen - Spjaeroy (Trolldalen),59.1031,10.944,7
Papperhavn (Hauge),59.1145,10.8523,7
Sponvika (Saltbacken),59.0916,11.2269,7
Korterodkilen (Sponvika),59.103,11.2193,7
Fredrikstad (Vaterland),59.2042,10.9511,5
Sarpsborg (Årum),59.2693,11.0999,7
Vikerkilen (Torgauten),59.1846,10.8772,5
Flatskjaera (Øydnekilen),59.1614,10.8117,5
Sondre Missingen (Hankø),59.1716,10.715,7
Gjetoya/Slevikkilen (Hankø),59.1933,10.7993,5
Port Denia (Denia),38.8424,0.112631,6
The Royal Yacht Club Tasmania (Hobart),-42.8974,147.334,5
Vestre Vikene (Vikane),59.2063,10.8045,7
Hanksound (Vikane),59.2187,10.7845,7
Hankohavn (Hankø),59.1989,10.7681,7
Vadbukta (Hankø),59.2147,10.7575,7
Sandviken. (Engalsvik),59.228,10.7319,7
Ellinggardskilen (Engalsvik),59.2331,10.733,7
Engelsvik (Engalsvik),59.2495,10.7336,5
Klokkerbukta (Lervik),59.2705,10.7397,5
Evjesund (Fuglevik),59.3868,10.6519,5
Moss (Moss),59.4301,10.65,5
Kulpeholm (Kambo),59.4755,10.6842,5
Hvittingbukta (Son),59.5101,10.6427,7
Kjovangen (Kjøvangen),59.5394,10.6641,7
Drobak (Drøbak),59.6623,10.6259,5
Halangspollen (Drøbak),59.6829,10.6171,7
Kaholmen (Drøbak),59.6774,10.6049,7
Haoya. (Engene),59.7033,10.56,7
Bestumkilen (Oslo),59.9162,10.6671,5
Malmoya (Bekkelaget),59.8752,10.7552,5
Gressholmen (Kongshamn),59.8972,10.7357,5
Havna (Fornebu),59.8817,10.6217,7
Snaroykilen (Fornebu),59.8837,10.6237,5
Sandvika. (Sandvika),59.8903,10.5331,5
Solvigbukta (Sandvika),59.8896,10.55,5
Oust Jaktskjeret (Høvik),59.8669,10.5879,7
Hestabukta (Sandvika),59.8604,10.5672,7
Ostre Hals. (Sandvika),59.8785,10.513,5
Langarasund (Nes),59.8524,10.5402,5
Vendelsundet (Nes),59.8579,10.5197,7
Nesbukta (Nes),59.8629,10.5089,5
Leangbukta (Leangen),59.8362,10.4746,5
Spirebukta (Blakstad),59.8191,10.4881,5
Vadhusleira (Blakstad),59.8201,10.4822,5
Vollen (Vollen),59.8096,10.4895,5
Steilene (Steilene),59.817,10.6086,5
Satrepollen (Sætre),59.6831,10.5322,5
Sandspollen (Verpen),59.6677,10.5707,7
Solumstranda (Tangen),59.7119,10.2693,5
Gilhusbukta (Gullaug),59.7502,10.2649,5
Holmestrand (Holmestrand),59.4893,10.3179,5
Horten (Apenes),59.4287,10.4636,5
Asgardstrand (Åsgårdstrand),59.3508,10.4719,7
Valloy (Tønsberg),59.2606,10.4883,5
Traela (Tønsberg),59.2543,10.4289,7
Tonsberg (Tønsberg),59.2731,10.3749,7
Melsomvik (Tønsberg),59.2198,10.3414,5
Langoy (Tønsberg),59.1619,10.3247,7
Engoy (Tønsberg),59.1414,10.3267,5
Stauper (Tønsberg),59.0994,10.333,7
Tallakshavn (Tønsberg),59.0729,10.3078,7
Nesbryggen (Tønsberg),59.2202,10.4625,5
Aroysund (Tønsberg),59.182,10.4611,7
Vrengen (Tønsberg),59.1677,10.3984,5
Sundane (Tønsberg),59.1644,10.3795,7
Ormelet (Tønsberg),59.1065,10.4188,5
Verdensende (Tønsberg),59.056,10.4037,5
Kjerringvik (Kjerringvik),59.04,10.2278,7
Sandefjord (Virik),59.1236,10.2223,5
Svenner (Stavern),58.9706,10.1442,7
Stavern (Stavern),58.9988,10.0437,5
Viksfjord (Østre Halsen),59.0146,10.0879,5
Larvik (Larvik),59.0483,10.0217,5
Nevlunghavn (Nevlunghamn),58.972,9.86564,5
Jordsbukta (Stokksund),59.0196,9.81474,7
Langesund (Skarpenor),59.0042,9.74899,7
Abyfjord (Brekke),58.9897,9.65707,7
Prisgrunnbukta (Kruk),58.9662,9.68848,7
Brevikstrand (Breidvik),58.9718,9.65981,5
Tonerhavn (Brevikstranda),58.9435,9.64411,7
Prestvika (Valle),58.9285,9.57518,7
Fossing (Tangen),58.937,9.46146,7
Barmskilen (Tangen),58.9252,9.47717,7
Gumoyvika (Skåtøy),58.8756,9.49279,7
Schweigarsholm (Jomfruland),58.8754,9.55871,7
Asvik (Skåtøy),58.8515,9.47004,7
Vestre Donnevika (Skåtøy),58.8509,9.4903,7
Vennevika (Kragerø),58.8602,9.4412,7
Buvika. (Skåtøy),58.8699,9.49648,7
Ostre Donnevika (Skåtøy),58.8548,9.49708,7
Brattoybukt (Skåtøy),58.853,9.52841,7
Jomfruland (Jomfruland),58.8667,9.59038,7
Vestre Ruane (Skåtøy),58.8343,9.48764,7
Kragero (Kragerø),58.8675,9.41485,7
Portor (Portør),58.8066,9.43348,7
Kjorvik (Risør),58.749,9.31332,7
Skotkilen (Risør),58.7447,9.29383,7
Bommen (Risør),58.7254,9.25735,7
Buvika (Risør),58.7267,9.24508,7
Finnoya (Risør),58.7345,9.22611,7
Havik (Risør),58.7421,9.15101,7
Narvika (Risør),58.7477,9.13273,7
Indre Sondeled (Risør),58.7593,9.07479,7
Baltservika (Risør),58.7371,9.10149,7
Martenstangen (Risør),58.7276,9.15367,7
Risor (Risør),58.7207,9.24053,5
Perleporten (Risør),58.7331,9.29804,7
Standholmen (Risør),58.6971,9.21942,7
Saltbuholmen (Risør),58.6951,9.18097,7
Amlandskilen (Risør),58.6982,9.1511,7
Haholmen. (Risør),58.6908,9.1159,7
Main Quay (Lyngør),58.6307,9.12621,7
Sailmaker´s  Jetty (Lyngør),58.6332,9.12895,7
Den Bla Laterne (Lyngør),58.6351,9.12277,7
Pool Sw of Steinsoya (Lyngør),58.6302,9.1147,7
Nw Askeroya (Lyngør),58.6208,9.09531,7
W coast Lyngoya (Lyngør),58.6288,9.12226,7
Bukkholmene Marina (Lyngør),58.6293,9.1332,7
Vestre Askeroya (Lyngør),58.608,9.05771,7
Prestholmen (Vestre Askerøy),58.6194,9.05488,7
Dypvag (Dypvåg),58.6274,9.06269,7
Gravika (Bota),58.5857,8.99325,7
Sagesund (Sagesund),58.604,8.97094,5
Furoya and Hestoya (Knutsvik),58.5999,8.95952,7
Tvedestrand (Tvedestrand),58.6217,8.93334,5
Haholmen (Kilen),58.593,9.0711,5
Hella (Kilen),58.588,9.06818,7
Ny Havn (Kilen),58.5815,9.04123,7
Utgardstranda (Holmesund),58.5683,9.00458,7
Sydapynten (Bota),58.576,8.99892,7
Sandvika (Bota),58.5719,8.9966,7
Ytterbo - Kilsund - Tverrdalsoy (Ytterbø),58.5518,8.9833,7
Dal (Dalskilen) (Arnevik),58.5232,8.88777,7
Klokkoya (Arnevik),58.5251,8.89892,7
Seikilen (Gjerstad),58.4724,8.84288,7
Saulevigen (Gjerstad),58.468,8.82923,5
Alvekilen (Bjelland),58.4669,8.88579,7
Arendal (Arendal),58.4567,8.76554,5
Sondre Brattholmen (Arendal),58.4297,8.79696,7
Hovekilen/Faervikkilen (Arendal),58.445,8.82348,7
Maerdoy (Arendal),58.4237,8.80812,7
Flodevigen (Arendal),58.4256,8.7537,7
Fevig (Arendal),58.3736,8.67705,7
Valoyene (Arendal),58.3375,8.6828,7
Kvaloya/Hesnesoya (Hesnes),58.334,8.6447,7
Grimstad Guest Harbour (Grimstad),58.3409,8.5968,5
Skevigen (Fjære),58.3544,8.60607,7
Indre/Ytre Maloy (Grimstad),58.3282,8.60453,7
Haoya (Lien),58.305,8.59715,7
Homboro (Jordtveit),58.2524,8.49861,7
Breidvig (Lillesand),58.2438,8.41244,7
Hestholmen (Mæbø),58.2318,8.39433,7
Lillesand (Lillesand),58.2551,8.39441,7
Ostre Hesholmbukta (Lillesand),58.2403,8.38686,7
Skuggeving (Lillesand),58.2361,8.36265,7
Espevigen (Austerøya),58.2204,8.34807,7
Brekkesto (Brekkestø),58.1944,8.34738,7
Akeroyhavn (Høvåg),58.1844,8.3162,7
Subbernes (Austerøya),58.2136,8.33765,7
Ingridsnes (Trøe),58.2022,8.27532,7
Kjopmannvig (Trøe),58.1845,8.28456,5
Gamle Hellesund (Nattvik),58.1432,8.25039,7
Lyngholmen (Nattvik),58.1423,8.27032,7
Skottevika (Nattvik),58.124,8.2358,7
Ulvoysund (Nattvik),58.1165,8.20566,7
Rausvagen (Ystebraut),58.4372,5.90965,7
Kristiansand Marina (Kristiansand),58.1441,8.00487,5
Sjursoy (Marvika),58.1302,8.04484,7
Rosenlund (Kosvik),58.1413,8.06985,5
Skalevig (Ytre Skålevik),58.0773,8.01933,7
Ny Hellesund (Ny Hellesund),58.0539,7.83153,7
Monsoya (Ny Hellesund),58.052,7.84372,7
Hollen (Søgne),58.0786,7.80613,7
Vige (Ormestad),58.0708,7.74922,7
Tanevig (Røyseland),58.0505,7.65558,7
Fugloy (Fuglevik),58.0325,7.67756,7
Uvar (Udvar - Utvar) (Lastad),58.0195,7.72759,7
Skogsoy (Landøy),58.0062,7.58331,7
Rossnesvagen (Farestad),57.9904,7.53877,7
Mandal (Mandal),58.0241,7.45542,5
Bankefjord (Sånum),58.0148,7.41457,7
W of Haekholm (Sånum),58.0161,7.40513,7
Ledervigholm (Hille),58.0008,7.3496,7
Sing (Lonestranda),58.0487,7.2551,7
Svinor (Lonestranda),58.0467,7.25667,5
Vare (Njervesanden),58.0078,7.19141,7
Finnoysund (Svenevik),58.0374,7.20257,7
Svenevig (Svenevik),58.0512,7.19201,7
Imsasund (Njervesanden),58.0299,7.18326,7
Ramsland (Ramsland),58.0395,7.10807,7
Lillehavn (Fjellskår),57.9931,7.08807,5
Seloy (Rudjord),58.0977,7.01202,7
Korshavn (Korshamn),58.0266,7.00447,5
Hausvig (Korshamn),58.0403,6.98404,7
Boroy. (Hausvik),58.0568,7.00241,7
Skarvigstein (Skarstein),58.0671,6.97568,7
Skarvoyvika (Tranevåg),58.0616,6.91864,7
Reisvag (Spind),58.0848,6.90113,7
Farsund (Farsund),58.0875,6.79835,5
Listahavn (Vestbygd),58.0997,6.58231,5
Flekkefjord (Sveige),58.2926,6.65892,7
Ytre Kalven (Rasvåg),58.2001,6.61394,7
Kirkehamn (Våge),58.232,6.53137,5
Stovika (Kvannvik),58.2585,6.51978,7
Berefjord (Midbø),58.2678,6.46237,7
Jossingfjord (Helleren),58.3189,6.34684,7
Sogndalsstranda (Sogndalsstranda),58.3205,6.28573,7
Nesvag (Nesvåg),58.3346,6.2071,7
Odden (Stapnes),58.3809,6.06256,7
Lygre (Hesnes),58.4235,6.0157,7
Hovlandsvigen (Sæstad),58.4399,5.98068,7
Svanevagodden (Egersund),58.4492,5.98051,7
Egersund (Egersund),58.4536,6.0006,7
Vatnamoholman (Vatnamoholmane),58.4853,5.81726,7
Sirevag (Sirevåg),58.5068,5.78692,7
Rott (Kolnes),58.9172,5.51078,7
Jaerens Rev (Orre),58.7561,5.48939,7
Feistein (Hellestø),58.8265,5.50387,7
Tananger (Tananger),58.9327,5.57603,5
Ystabohamn (Ystabø),59.0549,5.39892,7
Lader (Galta),59.1289,5.58758,7
Klostervagen (Reianes),59.1047,5.56998,7
Finnesand Bukta (Høgvaldstad),59.1001,5.60492,7
Nygardsviga (Bru),59.0493,5.6753,7
Linehamn (Bru),59.0425,5.68268,7
Rossnessviga (Lunde),59.0497,5.74036,7
Sandnes. (Austrått),58.8547,5.74735,5
Langoy (Lunde),59.0115,5.77263,7
Vagen. (Stavanger),58.9133,5.74456,5
Stavanger Yacht Club (Stavanger),58.9755,5.74216,5
Ramsviga (Hamar),58.9516,5.92987,7
Adnoyvagen (Kolabygdi),58.9212,6.01072,7
Vedholmen (Gjestaland),58.8936,6.04523,7
Oanes (Hagen),58.9073,6.07733,7
Forsand (Hagen),58.896,6.0969,7
Vika (Høllesli),58.9459,6.13174,7
Songesand (Fløyrli),59.0153,6.32195,7
Lysebotn (Lysebotn),59.0524,6.64055,7
Kvalvag (Kvalvåg),58.9759,6.00231,7
Jorpelandsholm (Jørpeland),59.021,6.02858,7
Tau (Tau),59.0601,5.91253,5
Rossoysund (Gard),59.1155,5.89588,7
Langoya (Reilstad),59.155,5.86,5
Heroy (Eikje),59.1967,5.96455,7
Sandangvag (Kåda),59.1991,6.05132,7
Hidlesund (Nesheimsviki),59.2398,5.88395,7
Hattavag (Leirvik),59.3281,6.19594,7
Stuvikholm (Kjelsvik),59.3445,6.09861,7
Bergaholmene (Jelsa),59.3454,6.08196,7
Bergavika (Økstra),59.3537,6.09295,7
Saga (Høyvik),59.3873,6.13346,7
Sand (Åsen),59.4883,6.255,5
Sauda (Sauda),59.6472,6.34478,5
Revoysund (Liabø),59.4762,6.04145,7
Finnvik (Rosseid),59.4518,6.02944,7
Nedstrand (Nedstrand),59.3442,5.86696,7
Talgejeholmen (Hesby),59.2315,5.791,7
Notaholmen (Mjølsnes),59.224,5.80962,7
Helgoysund (Mjølsnes),59.2279,5.84164,5
Svartevag (Vik),59.2804,5.66118,7
Godavika and Skotavika (Skjold),59.4914,5.63058,7
Vagsbotn (Våg),59.4609,5.4687,7
Grindavagen (Grinde),59.435,5.46527,7
Drivsund (Are),59.1638,5.40244,7
Kopervik (Kopervik),59.2832,5.31558,7
Dragoyvika (Røksund),59.321,5.3367,7
Skudeneshavn (Skudeneshavn),59.1479,5.25541,5
Utsira (Utsira),59.2979,4.89329,5
Haugesund (Haugesund),59.4213,5.25198,7
Rovaer (Røvær),59.4457,5.07998,7
Forlandsvag (Førland),59.4687,5.24683,7
Bleivik (Hagland),59.4762,5.23747,7
Molstrevag (Mølstrevåg),59.5216,5.25739,7
Espevaer (Espevær),59.5906,5.15465,7
Bomlahamn (Kuleseid),59.73,5.24333,5
Vorlandsvag (Kuleseid),59.7274,5.24494,7
Hellevag (Mjånes),59.6504,5.39806,7
Notlandsvag (Grindheim),59.6941,5.37111,7
Mosterhamn (Mosterhamn),59.7026,5.38948,7
Eidsvag (Hauge),59.7185,5.5196,7
Storhaugen (Sæbø),59.7074,5.70491,7
Saebovik (Sæbøvik),59.7933,5.71238,7
Klubben (Ølfernes),59.7562,5.83614,7
Larssto (Sæbøvik),59.797,5.70619,7
Eidsvik (Eidsvik),59.7932,5.68311,7
Store Lykelsoy (Eidsvik),59.812,5.6765,7
Klostervagg (Eidsvik),59.8007,5.65796,7
Heroysund (Herøysund),59.9238,5.78851,7
Uskedal (Uskedalen),59.9325,5.85648,5
Skorpavag (Uskedalen),59.9419,5.83666,7
Kalvasund (Øye),59.9938,5.94807,7
Rosendal Hamn Marina (Rosendal),59.9863,6.00519,5
Gjerdsvag (Hatlestrand),60.042,5.91837,7
Oma (Oma),60.2183,5.97813,7
Latrevik (Skjelnes),60.071,5.97725,7
Akrehamn (Gjuvsland),60.0918,6.00351,7
Sild (Øye),60.1155,6.07445,7
Sunndal (Flatabø),60.1577,6.28109,7
Jondal (Sætveit),60.2774,6.24744,7
Stekkavik (Skutevik),60.3109,6.16882,7
Heran (Trå),60.3439,6.37104,7
Norheimsund (Mo),60.3715,6.14925,7
Oystese (Øystese),60.3837,6.20041,5
Ulvik (Ulvik),60.5677,6.91967,7
Granvin (Eide),60.5201,6.71419,7
Kinsarvik (Kinsarvik),60.3787,6.7202,7
Ullensvang (Opedal),60.3312,6.65239,7
Syreflot (Syreflot),60.2885,6.59935,7
Mage (Måge),60.1962,6.55832,7
Odda (Odda),60.0713,6.54425,7
Teroysund (Hamarhaug),59.9845,5.75323,7
Selvig (Hjartåker),60.0912,5.73572,7
Gripnesvag (Gripne),60.066,5.66019,7
Godoysund (Godøysund),60.0765,5.57316,7
Vage (Våge),60.0446,5.52509,5
Storholm (Hope),60.0757,5.42244,7
Vargavag (Lunde),60.1564,5.45239,7
Leirvik (Leirvik),59.7801,5.50363,7
Rommeveit (Rommetveit),59.8201,5.52578,7
Tveitvag (Sørhuglo),59.8419,5.59633,7
Huglavika (Nordhuglo),59.8679,5.56526,5
Neshamn (Neshamn),59.9427,5.48733,7
Landroyvag (Klinkholmen),60.0009,5.39617,7
Valvatnavag (Valvatna),59.7496,5.41557,7
Sagvag (Sagvåg),59.7744,5.38605,5
Maekjevik (Innvær),59.8,5.26657,5
Hatlevik (Rolvsnes),59.8992,5.224,7
Teloy (Vestbøstad),59.9333,5.25919,7
Oyarsvag and Gloppevag (Vestbøstad),59.9228,5.31532,7
Vestre Vinnesvag (Blænes),59.9926,5.26074,7
Ostre Storebovag (Haukanes),60.0836,5.25241,5
Sovig (Krosshamn),60.1519,5.22915,7
Kuleseid Canal (Vordnes),59.7533,5.23361,5
Plassaholmen (Ervik),59.827,5.13199,7
Melingsvag (Austevoll),60.099,5.15606,7
Austrevag (Kalve),60.0991,5.10401,7
Torensvag (Toranger),60.1144,5.15984,7
Fatavag (Skår),60.1325,5.14439,7
Glesvaer (Glesvær),60.2042,5.04204,7
Karavik (Kausland),60.2165,5.04968,7
Rishamna (Krokeide),60.2141,5.28584,7
Lysoyvag (Nordvika),60.2275,5.35309,7
Limavag (Keila),60.2093,5.15628,7
Hjellestad (Hjellestad),60.2565,5.23756,5
Kviturspollen (Hjellestad),60.2633,5.25029,5
Fleslandkai (Sletta),60.2733,5.21278,7
Hakonshella (Håkonshella),60.3444,5.18366,5
Notholmen (Snekkjevik),60.3429,5.15978,7
Dosjo (Ebbesvik),60.3431,5.11353,5
Bakkastol (Knarrvika),60.3701,5.17233,7
Vagoy (Vågo),60.3888,5.12186,5
Bergen (Bergen),60.381,5.33901,5
Florvag (Florvåg),60.4215,5.24211,5
Bakarvag (Bakarvågen),60.4324,5.23767,5
Askehamn (Ask),60.4823,5.21973,5
Astveitvag (Tertnes),60.4518,5.29326,5
Boroypollen (Breidvik),60.4681,5.07847,7
Blomgongstoy (Blomvåg),60.5242,4.87819,7
Bru Sund (Stura),60.6196,4.85647,7
Uttoskavag (Toska),60.6457,4.93921,7
Hjelmevag (Hellesøyni),60.6626,4.80686,7
Bovag (Bøvågen),60.6879,4.92239,7
Vardoy (Rossneset),60.7301,4.86145,7
Sildevag (Fedje),60.7735,4.73545,7
Rognsvag (Fedje),60.7825,4.72275,7
Vestervag (Fedje),60.7876,4.70798,7
Saeveroy (Rongevær),60.8215,4.81836,7
Rosslandspollen (Skurtveit),60.5796,5.0108,7
Herdla Lund (Herdla),60.5679,4.95548,5
Flatoyosen (Frekhaug),60.5189,5.24854,7
Husebo (Husebø),60.6,4.99667,5
Alverstraum (Erstad),60.5612,5.23601,7
Lammavag (Selevoll),60.605,5.20667,7
Grunna Sund (Halland),60.66,5.09234,7
Langebaan Yacht Club (Langebaan),-33.1054,18.0319,5
Lindas (Lindås),60.7337,5.15379,7
Bukkholm (Litlelindås),60.729,4.96307,7
Hola (Litlelindås),60.734,4.95586,7
Bakkavag (Bakka),60.751,5.00444,7
Kaland (Kaland),60.7959,4.99226,7
Ulvoy (Mastrevikane),60.806,4.9296,7
Halsvik (Halsvik),60.8399,5.09388,7
Andvik (Andvik),60.8237,5.37832,7
Solheim (Solheim),60.8896,5.46913,5
Matrevik (Matre),60.8734,5.58603,7
Byrkenes (Byrknes),60.9022,4.82575,5
Slettringen (Kversøy),60.9176,4.77734,7
Vikingsvag (Brimnes),60.8678,4.91501,7
Nappsvag (Steinsland),60.9107,5.97004,7
Sandoytangen (Sande),60.8544,5.03225,7
Kvigersund (Sætenes),60.9656,5.00444,7
Einvindvik (Midttun),60.9783,5.075,7
Knarreholm (Undertun),60.9694,5.12443,7
Ramsvik (Nyhamar),60.9732,4.972,7
Kongshamn (Nyhamar),60.985,5.02333,7
Nyhamar (Nyhamar),61.0031,5.00874,7
Dingja (Dingja),61.025,5.04667,7
Kokoysund (Kversøy),60.9413,4.80858,7
Hille (Kversøy),60.9505,4.81888,7
Hestnesvag (Grima),60.9764,4.85287,7
Krakevag (Domba),61.0868,4.95466,7
Kvitoy (Losnegard),61.127,5.0966,5
Rutledal (Rutledal),61.0742,5.18538,7
Ikjefjord (Tredal),61.0831,5.61436,7
Fuglsetfjord (Bjordal),61.0868,5.83649,7
Ortnevik (Ortnevik),61.1128,6.13174,7
Fretheim (Åse),61.0033,6.36,7
Vik (Vikøyri),61.0904,6.57772,5
Fresvik (Fresvik),61.075,6.94,7
Bakka (Ramsøy),60.9218,6.8692,7
Gudvangen (Ramsøy),60.8817,6.84276,7
Undredal (Undredal),60.9525,7.10438,7
Flam (Fretheim),60.8618,7.11863,5
Aurandsvangen (Onstad),60.9065,7.18403,7
Laerdal (Ofredal),61.1772,7.46109,7
Ornes (Ornes),61.2977,7.31157,7
Kaupangen (Kaupanger),61.1788,7.24205,7
